customerID,gender,SeniorCitizen,Partner,Dependents,tenure,MultipleLines,InternetService,OnlineSecurity,TechSupport,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-01689,Male,1,No,No,43,Yes,DSL,Yes,Yes,Month-to-month,No,Mailed check,84.4,3577.72,0
CUST-01690,Female,0,Yes,Yes,5,No,No,Yes,No,Month-to-month,No,Mailed check,77.12,348.4,1
CUST-01691,Male,1,Yes,Yes,20,Yes,Fiber optic,No,No,Month-to-month,Yes,Bank transfer,61.54,1165.81,1
CUST-01692,Female,0,Yes,Yes,15,No,No,No internet service,No,Two year,No,Electronic check,74.55,1070.12,0
CUST-01693,Female,0,No,Yes,4,Yes,No,No,No,Month-to-month,Yes,Bank transfer,73.65,271.73,1
CUST-01694,Male,0,Yes,No,13,Yes,DSL,No internet service,Yes,Month-to-month,No,Mailed check,48.76,650.56,0
CUST-01695,Male,0,Yes,Yes,2,No,DSL,No internet service,No internet service,Month-to-month,No,Mailed check,41.75,79.2,0
CUST-01696,Female,0,No,Yes,1,No,No,No internet service,Yes,Two year,Yes,Mailed check,35.09,33.53,0
CUST-01697,Female,1,No,No,4,Yes,Fiber optic,No,No,One year,Yes,Electronic check,37.01,159.83,1
CUST-01698,Male,0,No,No,72,No phone service,DSL,No internet service,No,One year,Yes,Electronic check,59.36,4245.82,0
CUST-01699,Male,0,No,Yes,23,No,Fiber optic,No,No,Month-to-month,Yes,Mailed check,54.42,1224.66,1
CUST-01700,Male,0,Yes,Yes,72,No,DSL,No internet service,Yes,One year,Yes,Mailed check,46.38,3488.88,0
CUST-01701,Male,0,Yes,No,16,Yes,DSL,No,Yes,One year,Yes,Bank transfer,44.16,764.44,0
CUST-01702,Male,0,No,No,11,Yes,Fiber optic,No,No internet service,One year,Yes,Mailed check,73.76,734.29,0
CUST-01703,Female,0,Yes,Yes,21,No,DSL,No internet service,No internet service,Two year,No,Credit card,106.33,2209.81,0
CUST-01704,Female,0,No,Yes,17,Yes,No,No internet service,No,Month-to-month,Yes,Bank transfer,64.67,1123.75,0
CUST-01705,Female,0,Yes,Yes,3,No,No,No,Yes,Month-to-month,Yes,Electronic check,62.71,181.3,1
CUST-01706,Male,1,No,Yes,30,Yes,Fiber optic,No,No internet service,Two year,Yes,Electronic check,36.95,1168.89,0
CUST-01707,Male,0,No,No,7,No,DSL,Yes,No internet service,One year,Yes,Electronic check,58.31,446.66,0
CUST-01708,Male,1,Yes,No,28,Yes,DSL,No internet service,No,Month-to-month,No,Credit card,100.71,3069.96,1
CUST-01709,Male,0,Yes,No,31,Yes,Fiber optic,No,No,Month-to-month,No,Credit card,96.12,2840.26,0
CUST-01710,Female,0,Yes,No,4,Yes,Fiber optic,No,No internet service,Two year,No,Electronic check,94.04,355.57,0
CUST-01711,Female,0,Yes,Yes,1,No,DSL,Yes,No,Month-to-month,Yes,Bank transfer,93.08,101.6,0
CUST-01712,Female,0,No,No,45,No,Fiber optic,No,No,Month-to-month,Yes,Credit card,78.1,3485.42,0
CUST-01713,Female,0,Yes,No,18,Yes,Fiber optic,No internet service,No internet service,Month-to-month,Yes,Bank transfer,77.04,1305.82,1
CUST-01714,Male,0,Yes,Yes,1,No,No,No,No,Two year,No,Mailed check,72.34,75.33,0
CUST-01715,Female,0,No,No,72,No,No,No internet service,No internet service,Two year,Yes,Electronic check,52.49,3616.33,0
CUST-01716,Male,1,Yes,No,1,No,Fiber optic,No,No,Month-to-month,Yes,Electronic check,67.51,64.37,1
CUST-01717,Female,0,No,Yes,35,No,Fiber optic,No internet service,Yes,One year,Yes,Bank transfer,71.47,2691.18,0
CUST-01718,Female,0,Yes,No,72,No,DSL,No,Yes,Month-to-month,No,Bank transfer,84.0,5639.73,0
CUST-01719,Male,0,Yes,No,8,No,DSL,No,Yes,Month-to-month,Yes,Mailed check,68.01,496.68,0
CUST-01720,Male,0,No,Yes,4,No,No,No internet service,No internet service,Two year,Yes,Electronic check,118.0,450.21,0
CUST-01721,Male,0,No,Yes,3,No phone service,Fiber optic,No,No internet service,Month-to-month,Yes,Credit card,28.71,87.97,1
CUST-01722,Male,0,No,Yes,10,No,DSL,No,No internet service,Month-to-month,No,Credit card,87.63,810.24,0
CUST-01723,Female,0,No,No,3,No,Fiber optic,No,No,One year,No,Electronic check,63.76,190.19,1
CUST-01724,Male,1,Yes,No,35,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,65.06,2335.09,1
CUST-01725,Female,0,Yes,No,1,No,Fiber optic,No internet service,Yes,Month-to-month,Yes,Mailed check,40.62,43.45,0
CUST-01726,Female,0,Yes,Yes,21,No,DSL,No,Yes,One year,Yes,Electronic check,95.58,1898.74,0
CUST-01727,Female,0,Yes,No,72,No,No,No internet service,No internet service,One year,Yes,Electronic check,84.59,6477.04,0
CUST-01728,Female,0,No,No,50,No,Fiber optic,No internet service,Yes,Month-to-month,Yes,Electronic check,90.01,4261.89,0
CUST-01729,Male,0,No,Yes,28,No,Fiber optic,Yes,No internet service,Month-to-month,Yes,Credit card,70.08,2031.61,0
CUST-01730,Male,1,No,Yes,10,No,DSL,Yes,No internet service,One year,No,Credit card,55.25,544.84,1
CUST-01731,Female,0,No,No,29,No phone service,No,No,Yes,Two year,Yes,Electronic check,63.0,1686.2,0
CUST-01732,Female,0,Yes,Yes,22,Yes,No,Yes,No internet service,Month-to-month,Yes,Credit card,78.0,1789.54,0
CUST-01733,Male,0,Yes,Yes,16,No,Fiber optic,No,No internet service,Two year,Yes,Bank transfer,18.0,271.74,0
CUST-01734,Male,0,No,Yes,4,Yes,DSL,No,No,One year,Yes,Electronic check,91.19,341.17,0
CUST-01735,Female,1,Yes,Yes,65,No,Fiber optic,Yes,No,Two year,Yes,Credit card,118.0,7452.67,0
CUST-01736,Female,0,No,No,17,No,DSL,No,No,Month-to-month,Yes,Bank transfer,79.41,1391.36,0
CUST-01737,Female,0,Yes,No,6,No,DSL,No,No,Month-to-month,Yes,Credit card,56.57,321.36,1
CUST-01738,Male,0,No,Yes,13,Yes,Fiber optic,No,No,Month-to-month,Yes,Mailed check,60.16,732.6,1
CUST-01739,Male,0,Yes,No,16,No,DSL,Yes,No internet service,Month-to-month,No,Mailed check,86.23,1244.46,0
CUST-01740,Female,0,Yes,Yes,52,No,No,No internet service,Yes,Two year,Yes,Electronic check,57.25,2960.12,0
CUST-01741,Female,0,Yes,Yes,39,Yes,DSL,Yes,Yes,Month-to-month,Yes,Mailed check,91.06,3500.66,0
CUST-01742,Female,0,No,Yes,43,Yes,Fiber optic,Yes,No,One year,No,Mailed check,59.78,2433.72,0
CUST-01743,Female,0,No,Yes,1,Yes,DSL,No internet service,Yes,Month-to-month,Yes,Credit card,116.43,106.04,0
CUST-01744,Female,0,No,Yes,16,No,Fiber optic,Yes,No internet service,One year,No,Bank transfer,115.6,1823.43,0
CUST-01745,Female,0,Yes,Yes,19,Yes,DSL,Yes,No,Month-to-month,No,Electronic check,55.09,1107.04,1
CUST-01746,Male,0,Yes,No,1,No,Fiber optic,No internet service,No,Month-to-month,No,Electronic check,62.57,65.26,0
CUST-01747,Male,1,Yes,No,9,No,Fiber optic,No,No internet service,Month-to-month,No,Credit card,64.33,620.75,1
CUST-01748,Male,0,Yes,Yes,42,No,No,No,Yes,One year,Yes,Mailed check,64.73,2452.0,0
CUST-01749,Male,0,Yes,No,4,No phone service,Fiber optic,No,Yes,Month-to-month,Yes,Electronic check,36.58,159.97,1
CUST-01750,Male,0,Yes,Yes,22,No,DSL,Yes,No internet service,Month-to-month,No,Credit card,32.38,689.77,1
CUST-01751,Female,0,Yes,No,7,Yes,DSL,No,No,Month-to-month,No,Credit card,102.49,787.8,0
CUST-01752,Male,0,No,No,1,Yes,Fiber optic,No,No internet service,Two year,No,Bank transfer,97.69,92.86,0
CUST-01753,Female,0,No,No,8,Yes,DSL,No,No internet service,One year,Yes,Electronic check,97.18,773.01,0
CUST-01754,Male,1,No,Yes,72,Yes,Fiber optic,No,No,One year,Yes,Mailed check,62.92,4397.89,0
CUST-01755,Female,1,No,No,48,No,No,Yes,No,One year,Yes,Bank transfer,118.0,5500.61,0
CUST-01756,Female,0,Yes,Yes,72,Yes,No,No,No internet service,Month-to-month,Yes,Credit card,64.33,4948.83,0
CUST-01757,Female,0,Yes,Yes,20,Yes,No,No,Yes,One year,Yes,Credit card,90.89,1907.39,0
CUST-01758,Female,0,No,Yes,3,No,No,No internet service,No,Month-to-month,Yes,Mailed check,23.34,76.91,0
CUST-01759,Male,0,Yes,No,23,Yes,Fiber optic,No internet service,Yes,Month-to-month,Yes,Credit card,58.11,1366.87,0
CUST-01760,Male,0,Yes,Yes,18,No phone service,Fiber optic,No,No,One year,Yes,Electronic check,60.33,1077.96,0
CUST-01761,Male,0,Yes,No,55,No,Fiber optic,No,Yes,One year,No,Electronic check,63.04,3182.94,0
CUST-01762,Female,1,No,No,3,No,No,Yes,No,Month-to-month,No,Mailed check,25.24,83.24,0
CUST-01763,Female,1,No,No,20,No,DSL,No internet service,No internet service,Month-to-month,No,Credit card,86.12,1740.15,0
CUST-01764,Male,1,Yes,Yes,4,No,Fiber optic,No,No internet service,One year,Yes,Electronic check,95.86,398.81,0
CUST-01765,Female,0,No,Yes,11,No,DSL,No,No internet service,One year,No,Electronic check,42.68,460.72,0
CUST-01766,Male,0,Yes,No,40,No,DSL,No internet service,Yes,Month-to-month,No,Credit card,30.58,1234.87,0
CUST-01767,Female,0,Yes,Yes,19,No,Fiber optic,No,No,Month-to-month,Yes,Electronic check,41.93,867.19,0
CUST-01768,Female,1,No,No,14,Yes,Fiber optic,No,No,Two year,Yes,Electronic check,79.86,1043.45,0
CUST-01769,Female,0,No,Yes,15,No phone service,Fiber optic,No,Yes,One year,Yes,Bank transfer,47.1,677.16,0
CUST-01770,Female,0,Yes,No,18,Yes,Fiber optic,No internet service,Yes,Two year,Yes,Bank transfer,60.98,1021.26,0
CUST-01771,Male,0,Yes,Yes,46,Yes,Fiber optic,No internet service,Yes,Month-to-month,Yes,Mailed check,32.8,1596.98,0
CUST-01772,Female,0,Yes,No,66,No phone service,DSL,No,No,Month-to-month,Yes,Credit card,118.0,7105.84,0
CUST-01773,Male,0,Yes,Yes,72,No,Fiber optic,No,No internet service,Month-to-month,Yes,Electronic check,67.2,4433.55,1
CUST-01774,Female,0,No,Yes,46,Yes,No,Yes,No,One year,Yes,Credit card,99.49,4392.1,0
CUST-01775,Male,0,No,No,11,No phone service,DSL,No internet service,No internet service,Month-to-month,No,Bank transfer,79.8,880.29,0
CUST-01776,Male,0,No,Yes,34,No,Fiber optic,No,Yes,Month-to-month,No,Mailed check,63.74,2126.54,0
CUST-01777,Male,0,No,No,17,No,Fiber optic,No internet service,Yes,Month-to-month,No,Credit card,62.19,960.98,0
CUST-01778,Female,0,Yes,Yes,8,No phone service,No,No,No internet service,One year,Yes,Electronic check,43.24,377.57,1
CUST-01779,Male,0,Yes,No,55,Yes,Fiber optic,No,No,Month-to-month,No,Electronic check,51.49,3088.45,0
CUST-01780,Male,0,No,No,1,No phone service,DSL,No internet service,No,One year,Yes,Credit card,34.77,33.24,0
CUST-01781,Female,1,Yes,Yes,69,No,No,Yes,No,Two year,Yes,Electronic check,31.49,2273.42,0
CUST-01782,Male,0,No,No,18,No,No,No,No,One year,Yes,Electronic check,118.0,2157.38,0
CUST-01783,Female,0,Yes,No,30,No,Fiber optic,No internet service,No internet service,Month-to-month,Yes,Mailed check,73.37,2085.53,1
CUST-01784,Male,0,No,Yes,32,No,Fiber optic,No,No,Two year,Yes,Electronic check,108.97,3321.18,1
CUST-01785,Male,0,No,No,67,No,Fiber optic,No,No internet service,Month-to-month,Yes,Credit card,41.18,2754.18,0
CUST-01786,Male,1,Yes,Yes,30,No phone service,Fiber optic,No,No internet service,Month-to-month,No,Credit card,27.45,810.2,0
CUST-01787,Female,0,No,No,28,Yes,Fiber optic,No,No,Two year,No,Mailed check,35.67,957.06,0
CUST-01788,Male,0,No,Yes,2,No,No,Yes,No,Month-to-month,Yes,Mailed check,52.34,111.12,0
CUST-01789,Male,0,No,No,21,Yes,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,66.09,1382.74,0
CUST-01790,Female,0,Yes,No,4,Yes,Fiber optic,No,No internet service,Month-to-month,Yes,Electronic check,60.47,249.37,1
CUST-01791,Female,0,Yes,Yes,40,No phone service,No,No,Yes,Month-to-month,Yes,Electronic check,41.8,1568.09,0
CUST-01792,Female,0,No,No,21,Yes,DSL,No,No,One year,Yes,Electronic check,67.63,1429.75,0
CUST-01793,Female,0,No,No,34,No,DSL,No,No internet service,Month-to-month,Yes,Mailed check,70.26,2301.87,0
CUST-01794,Female,0,No,No,1,No phone service,Fiber optic,No,Yes,One year,Yes,Bank transfer,86.07,86.52,0
CUST-01795,Female,1,Yes,No,2,No,Fiber optic,Yes,No,One year,No,Credit card,109.11,230.48,0
CUST-01796,Female,0,No,No,37,Yes,DSL,No,No internet service,Month-to-month,Yes,Bank transfer,54.08,2108.58,1
CUST-01797,Male,0,Yes,No,2,Yes,Fiber optic,No internet service,Yes,Month-to-month,Yes,Bank transfer,101.46,197.0,0
CUST-01798,Male,0,No,No,2,No,DSL,No,No,Month-to-month,Yes,Electronic check,66.98,139.17,0
CUST-01799,Male,0,Yes,No,1,No phone service,Fiber optic,No internet service,No internet service,Two year,No,Credit card,19.18,20.87,0
CUST-01800,Female,1,No,No,72,Yes,No,No,No,One year,Yes,Credit card,118.0,8709.54,0
CUST-01801,Male,0,No,No,40,No,Fiber optic,Yes,No,Two year,Yes,Credit card,118.0,4388.1,0
CUST-01802,Female,0,No,Yes,13,No,Fiber optic,Yes,No,Month-to-month,Yes,Electronic check,83.57,1125.46,0
CUST-01803,Male,0,No,Yes,10,Yes,No,No internet service,No internet service,Month-to-month,No,Bank transfer,67.69,623.41,0
CUST-01804,Male,1,Yes,Yes,12,Yes,Fiber optic,No,No,Month-to-month,Yes,Bank transfer,56.86,733.1,0
CUST-01805,Female,0,No,Yes,44,Yes,No,No,No,Month-to-month,Yes,Electronic check,51.08,2255.01,0
CUST-01806,Male,0,No,Yes,32,Yes,Fiber optic,No internet service,Yes,Month-to-month,No,Credit card,101.32,3167.76,0
CUST-01807,Female,0,Yes,No,6,Yes,No,No,No,Two year,Yes,Electronic check,64.48,352.6,0
CUST-01808,Male,0,Yes,No,5,Yes,No,No internet service,No,Month-to-month,No,Electronic check,115.22,562.36,0
CUST-01809,Female,0,No,No,3,No,Fiber optic,No internet service,Yes,Two year,Yes,Mailed check,66.05,214.13,0
CUST-01810,Female,0,Yes,Yes,32,No,Fiber optic,No,No,Month-to-month,No,Electronic check,52.63,1522.81,1
CUST-01811,Female,0,No,Yes,43,Yes,Fiber optic,No internet service,Yes,Two year,Yes,Credit card,46.96,2009.04,0
CUST-01812,Female,0,Yes,No,9,No,Fiber optic,No,No,Month-to-month,No,Mailed check,42.69,417.34,0
CUST-01813,Male,0,No,No,1,No,Fiber optic,No internet service,No,Two year,Yes,Mailed check,80.42,78.73,0
CUST-01814,Female,0,Yes,No,2,Yes,Fiber optic,No internet service,Yes,Month-to-month,Yes,Bank transfer,26.17,51.59,0
CUST-01815,Male,0,Yes,No,72,Yes,Fiber optic,Yes,No,Two year,No,Electronic check,40.45,2958.16,0
CUST-01816,Male,0,No,Yes,10,Yes,Fiber optic,No internet service,Yes,Month-to-month,Yes,Bank transfer,104.73,1039.54,0
CUST-01817,Male,0,Yes,Yes,43,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer,36.36,1459.85,0
CUST-01818,Female,0,Yes,Yes,29,Yes,Fiber optic,No,No,Month-to-month,Yes,Mailed check,90.88,2381.75,0
CUST-01819,Female,0,No,Yes,14,Yes,DSL,No internet service,No,Month-to-month,Yes,Credit card,18.0,257.53,1
CUST-01820,Female,0,Yes,No,6,Yes,DSL,Yes,No internet service,One year,Yes,Bank transfer,108.5,705.79,0
CUST-01821,Female,0,No,No,3,Yes,DSL,Yes,No,Two year,No,Bank transfer,26.89,74.32,0
CUST-01822,Male,0,No,No,28,No,DSL,Yes,No,One year,Yes,Credit card,38.71,1021.22,0
CUST-01823,Female,1,Yes,No,44,Yes,DSL,No,Yes,One year,Yes,Bank transfer,85.41,3660.5,0
CUST-01824,Female,0,Yes,Yes,30,Yes,No,No internet service,No,Month-to-month,Yes,Mailed check,73.11,2328.73,0
CUST-01825,Male,0,No,No,22,Yes,No,No,Yes,One year,Yes,Electronic check,91.85,1927.45,0
CUST-01826,Male,0,No,No,1,No,Fiber optic,No internet service,Yes,Month-to-month,No,Bank transfer,26.65,28.69,1
CUST-01827,Female,0,Yes,Yes,72,Yes,Fiber optic,Yes,Yes,Two year,No,Credit card,56.4,3699.35,0
CUST-01828,Male,0,No,No,48,Yes,Fiber optic,No internet service,Yes,Month-to-month,No,Mailed check,46.49,2428.32,1
CUST-01829,Female,0,Yes,No,10,No phone service,No,No,Yes,One year,No,Electronic check,31.69,320.75,0
CUST-01830,Female,0,Yes,Yes,72,No,No,No,Yes,Month-to-month,Yes,Mailed check,82.88,6156.86,0
CUST-01831,Male,1,Yes,Yes,27,No,DSL,No internet service,Yes,Month-to-month,Yes,Bank transfer,93.29,2452.18,0
CUST-01832,Female,0,Yes,No,26,No,DSL,Yes,No,Month-to-month,No,Electronic check,54.89,1507.63,0
CUST-01833,Male,0,No,Yes,41,No phone service,DSL,No internet service,No internet service,Month-to-month,Yes,Credit card,110.68,4235.26,1
CUST-01834,Male,0,Yes,No,50,No,Fiber optic,Yes,No internet service,Month-to-month,Yes,Credit card,41.43,1884.61,0
CUST-01835,Male,0,No,No,32,Yes,Fiber optic,No internet service,No,Month-to-month,No,Mailed check,109.95,3444.88,1
CUST-01836,Female,0,No,No,4,No,DSL,Yes,No internet service,Two year,No,Electronic check,81.87,350.65,0
CUST-01837,Female,0,Yes,Yes,12,No,No,Yes,No,Month-to-month,Yes,Bank transfer,28.29,356.79,0
CUST-01838,Female,1,Yes,No,72,No phone service,Fiber optic,No,No,Two year,Yes,Electronic check,118.0,8525.15,1
CUST-01839,Male,0,Yes,No,7,No,No,Yes,Yes,Month-to-month,No,Mailed check,51.67,366.91,0
CUST-01840,Female,0,Yes,No,13,No,DSL,No,Yes,Month-to-month,Yes,Electronic check,101.15,1217.62,0
CUST-01841,Female,0,No,No,16,No,DSL,No,Yes,One year,No,Bank transfer,69.37,1185.55,0
CUST-01842,Male,0,Yes,No,17,No,DSL,Yes,Yes,Month-to-month,Yes,Electronic check,76.23,1370.28,1
CUST-01843,Male,0,No,No,28,No,DSL,No internet service,Yes,Month-to-month,No,Credit card,92.04,2657.77,1
CUST-01844,Male,0,No,Yes,72,Yes,No,No,Yes,One year,No,Credit card,90.38,6463.36,0
CUST-01845,Female,0,Yes,Yes,8,Yes,DSL,No,No,Month-to-month,Yes,Credit card,54.74,478.6,0
CUST-01846,Male,0,Yes,Yes,3,No,Fiber optic,No,No,One year,Yes,Electronic check,80.95,261.26,0
CUST-01847,Male,1,No,Yes,6,No,DSL,No,No,Month-to-month,No,Electronic check,78.7,485.84,1
CUST-01848,Male,1,No,No,65,No,DSL,Yes,No,Month-to-month,Yes,Mailed check,71.41,4522.64,0
CUST-01849,Female,0,No,No,31,Yes,No,No,No,Two year,Yes,Electronic check,58.9,1869.0,0
CUST-01850,Female,0,No,Yes,10,Yes,No,Yes,Yes,One year,Yes,Electronic check,71.35,724.27,0
CUST-01851,Male,0,No,Yes,50,Yes,Fiber optic,No,No,Month-to-month,No,Bank transfer,118.0,5775.21,0
CUST-01852,Male,0,Yes,Yes,59,No,No,No internet service,No internet service,Two year,Yes,Bank transfer,56.15,3184.76,0
CUST-01853,Female,1,No,Yes,56,No,Fiber optic,Yes,No internet service,Two year,Yes,Electronic check,101.2,5561.8,0
CUST-01854,Female,0,No,No,72,No,Fiber optic,No internet service,No,Month-to-month,Yes,Mailed check,46.41,3390.92,0
CUST-01855,Female,0,No,Yes,8,Yes,No,Yes,No,Month-to-month,No,Mailed check,38.56,304.05,1
CUST-01856,Male,0,Yes,No,42,Yes,DSL,Yes,Yes,Two year,Yes,Electronic check,118.0,4721.66,0
CUST-01857,Female,0,No,No,18,No,DSL,No,No,Month-to-month,Yes,Credit card,81.2,1537.88,1
CUST-01858,Male,0,Yes,No,55,No,Fiber optic,Yes,Yes,Month-to-month,No,Electronic check,82.03,4540.04,1
CUST-01859,Female,0,No,Yes,39,Yes,Fiber optic,Yes,No,Month-to-month,Yes,Electronic check,82.86,2952.12,0
CUST-01860,Female,0,Yes,Yes,44,No,DSL,No,No,One year,No,Electronic check,107.22,4593.43,0
CUST-01861,Male,0,Yes,Yes,32,Yes,DSL,Yes,No internet service,Two year,Yes,Electronic check,77.23,2661.61,0
CUST-01862,Female,0,Yes,No,5,No,No,No,No,One year,Yes,Credit card,89.49,470.29,0
CUST-01863,Male,1,No,Yes,23,Yes,Fiber optic,No,No internet service,Two year,No,Electronic check,33.24,737.49,0
CUST-01864,Female,0,No,No,72,Yes,Fiber optic,Yes,No,Month-to-month,Yes,Bank transfer,94.52,7401.85,0
CUST-01865,Male,0,Yes,No,72,No,No,No internet service,No,Month-to-month,Yes,Mailed check,57.9,3815.79,1
CUST-01866,Female,0,Yes,No,1,Yes,Fiber optic,Yes,Yes,One year,No,Bank transfer,85.15,93.0,0
CUST-01867,Male,0,No,No,5,Yes,Fiber optic,Yes,Yes,Two year,No,Credit card,18.0,85.42,0
CUST-01868,Male,0,Yes,Yes,4,Yes,No,No internet service,No internet service,Month-to-month,Yes,Credit card,83.91,302.69,1
CUST-01869,Male,0,Yes,No,38,No phone service,No,No,No,Month-to-month,Yes,Electronic check,18.0,674.94,0
CUST-01870,Male,0,Yes,No,51,No,Fiber optic,No,No,Month-to-month,No,Credit card,56.72,2811.13,1
CUST-01871,Male,0,Yes,No,7,Yes,Fiber optic,No,No internet service,Month-to-month,Yes,Mailed check,18.0,126.99,1
CUST-01872,Male,0,Yes,No,21,No,Fiber optic,No,No,Month-to-month,No,Mailed check,83.99,1868.48,1
CUST-01873,Female,0,Yes,Yes,55,No,Fiber optic,No,No internet service,Month-to-month,Yes,Bank transfer,67.08,3942.07,0
CUST-01874,Female,0,Yes,No,39,Yes,DSL,No,Yes,Two year,Yes,Credit card,41.88,1601.06,0
CUST-01875,Male,0,No,No,23,No,Fiber optic,No internet service,No internet service,Month-to-month,Yes,Electronic check,108.03,2449.83,1
CUST-01876,Male,1,Yes,No,26,Yes,DSL,No internet service,No internet service,One year,Yes,Bank transfer,38.1,920.9,0
CUST-01877,Female,1,Yes,Yes,21,Yes,DSL,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.0,343.79,0
CUST-01878,Male,0,Yes,Yes,10,Yes,Fiber optic,No internet service,No,Month-to-month,Yes,Mailed check,80.41,826.81,1
CUST-01879,Female,0,No,Yes,24,No phone service,No,Yes,Yes,One year,Yes,Credit card,18.0,394.37,0
CUST-01880,Female,0,No,No,35,No,DSL,No,Yes,Two year,Yes,Mailed check,39.05,1430.67,0
CUST-01881,Male,0,Yes,Yes,61,Yes,DSL,Yes,Yes,Month-to-month,No,Electronic check,49.48,3041.88,0
CUST-01882,Male,0,Yes,No,30,No,Fiber optic,Yes,No,Two year,No,Mailed check,22.28,628.11,0
CUST-01883,Male,1,No,Yes,42,No,Fiber optic,No internet service,No,Two year,Yes,Bank transfer,50.19,2124.64,0
CUST-01884,Male,0,Yes,Yes,5,Yes,DSL,No internet service,No,Month-to-month,Yes,Mailed check,22.84,106.96,0
CUST-01885,Female,0,No,No,18,No,DSL,No internet service,No,Month-to-month,Yes,Electronic check,69.87,1242.25,1
CUST-01886,Female,0,Yes,Yes,1,No,Fiber optic,No,Yes,One year,Yes,Mailed check,28.14,29.83,0
CUST-01887,Male,0,Yes,Yes,8,No,No,No,Yes,Month-to-month,No,Credit card,65.9,523.18,0
CUST-01888,Male,1,No,No,38,No,DSL,No,Yes,Month-to-month,No,Bank transfer,99.86,3528.07,0
CUST-01889,Female,0,No,No,72,No,Fiber optic,No internet service,Yes,Month-to-month,No,Bank transfer,88.47,6654.99,0
CUST-01890,Male,0,No,No,3,No,Fiber optic,Yes,No,Month-to-month,Yes,Bank transfer,62.55,175.89,0
CUST-01891,Female,0,Yes,Yes,15,Yes,DSL,No,Yes,Two year,Yes,Electronic check,35.34,555.39,0
CUST-01892,Male,0,Yes,No,48,Yes,DSL,No,Yes,Month-to-month,Yes,Bank transfer,69.78,3335.61,0
CUST-01893,Female,0,Yes,No,6,Yes,Fiber optic,No internet service,No,Month-to-month,Yes,Mailed check,44.13,262.33,1
CUST-01894,Female,0,Yes,Yes,24,Yes,No,Yes,No internet service,Month-to-month,No,Electronic check,71.03,1824.54,0
CUST-01895,Female,0,Yes,No,39,No,DSL,No,Yes,One year,Yes,Electronic check,18.0,731.29,0
CUST-01896,Female,0,Yes,Yes,28,No,Fiber optic,No internet service,No internet service,One year,No,Bank transfer,89.22,2264.79,0
CUST-01897,Male,1,Yes,No,6,No phone service,Fiber optic,No,No internet service,Two year,Yes,Electronic check,66.0,379.86,0
CUST-01898,Male,0,No,No,13,Yes,No,Yes,No,One year,No,Electronic check,118.0,1647.8,1
